datetime,co2content,temperature
2023-12-01 10:40:56,1739.38,19.35
2023-12-01 10:57:45,1710.07,19.44
2023-12-01 11:10:00,2248.38,19.57
2023-12-01 11:22:14,2768.46,19.78
2023-12-01 11:34:27,3338.07,19.99
2023-12-01 11:46:42,3837.76,20.15
2023-12-01 11:58:56,3932.76,20.23
2023-12-01 12:11:09,3993.92,20.15
2023-12-01 12:23:24,4344.84,20.12
2023-12-01 12:35:38,4791.53,20.16
2023-12-01 12:47:52,4999.0,20.22
2023-12-01 13:00:06,3937.3,19.97
2023-12-01 13:12:23,2949.53,19.67
2023-12-01 13:24:34,3209.61,19.78
2023-12-01 13:36:48,3341.23,19.74
2023-12-01 13:49:02,3308.3,19.91
2023-12-01 14:01:16,3228.0,19.87
2023-12-01 14:13:30,3171.15,19.8
2023-12-01 14:25:44,3125.15,19.72
2023-12-01 14:37:58,3076.92,19.67
2023-12-01 14:50:12,3036.3,19.64
2023-12-01 15:02:29,2971.38,19.63
2023-12-01 15:14:40,2925.76,19.62
2023-12-01 15:26:57,2888.76,19.58
2023-12-01 15:39:08,2844.61,19.57
2023-12-01 15:51:22,2775.61,19.55
2023-12-01 16:03:36,2726.23,19.5
2023-12-01 16:15:50,2693.07,19.49
2023-12-01 16:28:04,2648.15,19.48
2023-12-01 16:40:24,2615.46,19.45
2023-12-01 16:52:33,2584.46,19.44
2023-12-01 17:04:46,2537.38,19.38
2023-12-01 17:17:00,2484.69,19.35
2023-12-01 17:29:14,2447.61,19.35
2023-12-01 17:41:28,2419.53,19.35
2023-12-01 17:53:42,2358.61,19.34
2023-12-01 18:05:56,2324.76,19.33
2023-12-01 18:18:11,2287.84,19.33
2023-12-01 18:30:24,2244.53,19.3
2023-12-01 18:42:38,2213.84,19.3
2023-12-01 18:54:52,2173.23,19.28
2023-12-01 19:07:07,2141.15,19.25
2023-12-01 19:19:21,2094.23,19.25
2023-12-01 19:31:35,2054.92,19.25
2023-12-01 19:43:49,2040.0,19.24
2023-12-01 19:56:03,1987.0,19.25
2023-12-01 20:08:17,1957.38,19.26
2023-12-01 20:20:30,1935.76,19.24
2023-12-01 20:32:45,1907.53,19.23
2023-12-01 20:44:58,1891.92,19.23
2023-12-01 20:57:12,1856.23,19.23
2023-12-01 21:09:26,1827.0,19.22
2023-12-01 21:21:41,1807.84,19.21
2023-12-01 21:33:54,1785.15,19.18
2023-12-01 21:46:09,1752.23,19.18
2023-12-01 21:58:23,1737.15,19.17
2023-12-01 22:10:40,1705.92,19.17
2023-12-01 22:22:51,1685.61,19.16
2023-12-01 22:35:05,1653.3,19.16
2023-12-01 22:47:19,1633.61,19.14
